Price (Target),Brand,CPU_Tier,CPU_Gen,RAM_GB,Storage_GB,Storage_Type,Has_Dedicated_GPU,Condition,Location,Is_Member
89500.0,Microsoft,Core i5,11,8.0,256.0,NVMe SSD,0,Used,Gampaha,0
99990.0,HP,Core i5,11,8.0,256.0,NVMe SSD,0,Used,Colombo,1
149990.0,HP,Ryzen 3,13,8.0,512.0,NVMe SSD,0,New,Ratnapura,1
147990.0,Lenovo,Core i7,11,16.0,512.0,SSD,0,Used,Ratnapura,1
146500.0,Dell,Core i3,Unknown,8.0,512.0,NVMe SSD,0,New,Colombo,1
137990.0,HP,Core i5,12,16.0,512.0,NVMe SSD,0,Used,Ratnapura,1
265000.0,Asus,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kurunegala,0
545000.0,Asus,Core Ultra 7,Unknown,,1024.0,Unknown/eMMC,1,Used,Colombo,1
59000.0,Dell,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kalutara,1
325000.0,Asus,Core Ultra 7,Unknown,16.0,,Unknown/eMMC,0,New,Colombo,1
232500.0,MSI,Core i5,13,16.0,512.0,NVMe SSD,1,Used,Colombo,1
33000.0,Gigabyte,Core i3,7,,,Unknown/eMMC,0,Used,Gampaha,0
417990.0,Asus,Core i7,Unknown,16.0,1024.0,NVMe SSD,1,Used,Colombo,1
507990.0,Asus,Ryzen 9,Unknown,,,Unknown/eMMC,1,New,Colombo,1
59000.0,Lenovo,Core i5,6,8.0,240.0,SSD,0,Used,Gampaha,1
53900.0,Other,Core i5,6,128.0,128.0,SSD,0,Used,Gampaha,1
319990.0,Asus,Ryzen 7,Unknown,6.0,,Unknown/eMMC,1,Used,Colombo,1
34980.0,Other,Core i7,2,8.0,500.0,HDD,0,Used,Colombo,1
280000.0,Acer,Core i5,13,16.0,512.0,NVMe SSD,1,Used,Colombo,1
35980.0,Other,Core i5,4,8.0,500.0,HDD,0,Used,Colombo,1
28980.0,Other,Core i5,2,8.0,500.0,HDD,0,Used,Colombo,1
215000.0,Samsung,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
68000.0,Dell,Core i5,8,8.0,256.0,NVMe SSD,0,Used,Colombo,1
159000.0,Asus,Unknown,14,8.0,,Unknown/eMMC,0,New,Colombo,1
50000.0,Dell,Unknown,Unknown,,,Unknown/eMMC,0,Used,Polonnaruwa,0
50000.0,Dell,Core i3,10,,,Unknown/eMMC,0,Used,Colombo,1
166000.0,Lenovo,Core i5,13,16.0,,Unknown/eMMC,0,New,Colombo,1
387990.0,Asus,Core i9,Unknown,8.0,1024.0,Unknown/eMMC,1,New,Colombo,1
135000.0,Samsung,Unknown,Unknown,5.0,,Unknown/eMMC,0,Used,Kandy,0
125000.0,HP,Core i5,12,16.0,256.0,NVMe SSD,0,Used,Colombo,1
23000.0,Lenovo,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
269000.0,HP,Core i5,13,,,Unknown/eMMC,1,New,Colombo,1
110000.0,Other,Core i3,4,8.0,,Unknown/eMMC,1,Used,Gampaha,0
94000.0,Dell,Core i5,11,16.0,256.0,NVMe SSD,0,Used,Colombo,1
37000.0,Other,Core i5,4,8.0,128.0,SSD,0,Used,Colombo,1
33000.0,Other,Core i5,2,8.0,128.0,SSD,0,Used,Colombo,1
45000.0,HP,Core i3,7,,,Unknown/eMMC,0,Used,Colombo,0
57500.0,Dell,Core i3,11,,,Unknown/eMMC,0,Used,Colombo,1
75000.0,Lenovo,Ryzen 5,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
119000.0,Dell,Core i7,11,16.0,256.0,NVMe SSD,0,Used,Colombo,1
65000.0,HP,Unknown,Unknown,16.0,1024.0,NVMe SSD,0,Used,Colombo,0
100000.0,Acer,Core i3,14,,,Unknown/eMMC,0,Used,Colombo,1
56000.0,Apple,Core i5,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
33500.0,HP,Core i3,5,,,Unknown/eMMC,0,Used,Colombo,1
90000.0,Dell,Core i5,11,8.0,256.0,SSD,0,Used,Colombo,1
144900.0,Other,Core i3,14,8.0,512.0,NVMe SSD,0,New,Colombo,1
469000.0,Asus,Core i7,Unknown,,,Unknown/eMMC,1,New,Colombo,1
226000.0,HP,Core i5,13,,,Unknown/eMMC,1,New,Colombo,1
28500.0,Acer,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kalutara,0
100000.0,Acer,Core i3,14,,,Unknown/eMMC,0,Used,Colombo,1
289000.0,Acer,Core i5,13,16.0,,Unknown/eMMC,1,New,Colombo,1
137990.0,HP,Core i7,11,16.0,512.0,SSD,0,Used,Ratnapura,1
56000.0,Apple,Core i5,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
270000.0,Other,Unknown,Unknown,8.0,,Unknown/eMMC,1,Used,Kurunegala,0
85000.0,Acer,Core i5,Unknown,20.0,,Unknown/eMMC,0,Used,Kurunegala,0
149500.0,Dell,Core i7,Unknown,32.0,512.0,Unknown/eMMC,0,New,Colombo,1
85000.0,HP,Unknown,11,256.0,256.0,Unknown/eMMC,0,Used,Colombo,1
62000.0,Lenovo,Core i5,7,8.0,,SSD,0,Used,Colombo,1
137990.0,Asus,Ryzen 5,10,8.0,256.0,NVMe SSD,0,Used,Ratnapura,1
127990.0,Dell,Core i7,11,16.0,512.0,NVMe SSD,0,Used,Ratnapura,1
36999.0,Other,Core i5,6,8.0,500.0,HDD,0,Used,Kandy,1
31999.0,Other,Core i5,6,500.0,500.0,HDD,0,Used,Kandy,1
39999.0,Asus,Core i5,6,8.0,500.0,SSD,0,Used,Kandy,1
39999.0,Asus,Core i5,6,500.0,500.0,Unknown/eMMC,0,Used,Kandy,1
26999.0,Other,Core i5,4,500.0,500.0,Unknown/eMMC,0,Used,Kandy,1
45000.0,HP,Core i5,7,,,Unknown/eMMC,0,Used,Kurunegala,0
158000.0,Other,Core i7,11,16.0,512.0,SSD,0,Used,Kandy,0
33999.0,Other,Core i7,4,4.0,500.0,HDD,0,Used,Kandy,1
25999.0,Other,Core i7,4,500.0,500.0,HDD,0,Used,Kandy,1
34999.0,Asus,Core i5,6,,,Unknown/eMMC,0,Used,Kandy,1
96000.0,Dell,Core i5,10,8.0,,Unknown/eMMC,0,Used,Colombo,1
269000.0,HP,Core i5,13,6.0,512.0,SSD,1,New,Colombo,1
24999.0,Other,Core i7,2,4.0,500.0,Unknown/eMMC,0,Used,Kandy,1
16999.0,Dell,Core i7,2,4.0,500.0,HDD,0,Used,Kandy,1
343480.0,Apple,Apple M4,Unknown,16.0,256.0,Unknown/eMMC,0,Used,Colombo,1
399000.0,Lenovo,Core i7,13,8.0,,Unknown/eMMC,1,New,Colombo,1
26999.0,Other,Core i5,4,4.0,500.0,Unknown/eMMC,0,Used,Kandy,1
502980.0,Apple,Unknown,Unknown,16.0,512.0,Unknown/eMMC,0,Used,Colombo,1
65900.0,Other,Core i5,Unknown,8.0,,Unknown/eMMC,1,Used,Colombo,1
83700.0,Dell,Core i7,Unknown,8.0,256.0,SSD,0,Used,Colombo,1
127990.0,Lenovo,Core i5,12,16.0,256.0,NVMe SSD,0,Used,Ratnapura,1
18999.0,Other,Core i5,4,4.0,500.0,HDD,0,Used,Kandy,1
478980.0,Apple,Apple M4,Unknown,16.0,512.0,Unknown/eMMC,0,Used,Colombo,1
267990.0,Lenovo,Ryzen 5,Unknown,16.0,,Unknown/eMMC,1,New,Colombo,1
387990.0,Asus,Core i9,Unknown,8.0,1024.0,Unknown/eMMC,1,New,Colombo,1
44900.0,Other,Core i5,Unknown,8.0,,SSD,0,Used,Gampaha,1
83700.0,Dell,Core i7,Unknown,8.0,256.0,SSD,0,Used,Colombo,1
127990.0,Lenovo,Core i5,12,16.0,256.0,NVMe SSD,0,Used,Ratnapura,1
18999.0,Other,Core i5,4,4.0,500.0,HDD,0,Used,Kandy,1
478980.0,Apple,Apple M4,Unknown,16.0,512.0,Unknown/eMMC,0,Used,Colombo,1
342480.0,Apple,Apple M4,Unknown,16.0,256.0,Unknown/eMMC,0,Used,Colombo,1
24999.0,Other,Core i5,3,4.0,500.0,Unknown/eMMC,0,Used,Kandy,1
88900.0,Other,Core i5,6,,,Unknown/eMMC,0,Used,Colombo,1
45900.0,Lenovo,Core i5,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
86000.0,Dell,Core i7,11,8.0,256.0,SSD,0,Used,Colombo,1
52900.0,Other,Core i5,Unknown,8.0,,Unknown/eMMC,1,Used,Colombo,1
125000.0,Other,Core i7,8,16.0,512.0,SSD,0,Used,Ratnapura,1
16999.0,Other,Core i5,3,500.0,500.0,HDD,0,Used,Kandy,1
21999.0,Other,Core i5,2,4.0,500.0,Unknown/eMMC,0,Used,Kandy,1
93900.0,Dell,Core i7,11,8.0,256.0,SSD,0,Used,Colombo,1
412480.0,Apple,Apple M4,Unknown,24.0,512.0,Unknown/eMMC,0,Used,Colombo,1
13999.0,Other,Core i5,2,4.0,500.0,Unknown/eMMC,0,Used,Kandy,1
279980.0,Apple,Apple M4,Unknown,16.0,256.0,Unknown/eMMC,0,Used,Colombo,1
125000.0,HP,Core i7,11,16.0,512.0,NVMe SSD,0,Used,Ratnapura,1
66900.0,Dell,Core i5,8,8.0,256.0,NVMe SSD,0,Used,Colombo,1
40680.0,Other,Core i5,6,8.0,500.0,HDD,0,Used,Colombo,1
21000.0,Other,Core i3,3,4.0,500.0,Unknown/eMMC,0,Used,Kandy,1
37680.0,Other,Core i7,Unknown,8.0,500.0,HDD,0,Used,Colombo,1
12999.0,Other,Core i3,3,500.0,500.0,HDD,0,Used,Kandy,1
285480.0,Apple,Apple M4,Unknown,16.0,256.0,Unknown/eMMC,0,Used,Colombo,1
224980.0,Apple,Apple M2,Unknown,16.0,256.0,Unknown/eMMC,0,Used,Colombo,1
53000.0,Lenovo,Core i5,6,8.0,,SSD,0,Used,Galle,1
169500.0,HP,Core i7,11,32.0,512.0,NVMe SSD,0,Used,Colombo,1
36990.0,Other,Core i5,4,,,Unknown/eMMC,0,Used,Colombo,1
279980.0,Apple,Apple M4,Unknown,16.0,256.0,Unknown/eMMC,0,Used,Colombo,1
125000.0,HP,Core i7,11,16.0,512.0,NVMe SSD,0,Used,Ratnapura,1
66900.0,Dell,Core i5,8,8.0,256.0,NVMe SSD,0,Used,Colombo,1
40680.0,Other,Core i5,6,8.0,500.0,HDD,0,Used,Colombo,1
21000.0,Other,Core i3,3,4.0,500.0,Unknown/eMMC,0,Used,Kandy,1
37680.0,Other,Core i7,Unknown,8.0,500.0,HDD,0,Used,Colombo,1
12999.0,Other,Core i3,3,500.0,500.0,HDD,0,Used,Kandy,1
285480.0,Apple,Apple M4,Unknown,16.0,256.0,Unknown/eMMC,0,Used,Colombo,1
224980.0,Apple,Apple M2,Unknown,16.0,256.0,Unknown/eMMC,0,Used,Colombo,1
62980.0,Other,Core i5,8,2.0,,SSD,1,Used,Colombo,1
572980.0,Apple,Unknown,Unknown,16.0,1024.0,Unknown/eMMC,0,Used,Colombo,1
42880.0,Other,Core i7,4,2.0,,SSD,1,Used,Colombo,1
45000.0,Dell,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kurunegala,0
505890.0,Apple,Unknown,Unknown,16.0,512.0,Unknown/eMMC,0,Used,Colombo,1
89000.0,Dell,Core i5,8,8.0,,Unknown/eMMC,0,Used,Colombo,0
55000.0,Dell,Core i5,6,,,Unknown/eMMC,0,Used,Kalutara,1
55000.0,Dell,Core i5,6,,,Unknown/eMMC,0,Used,Kalutara,1
55000.0,Dell,Core i5,6,,,Unknown/eMMC,0,Used,Kalutara,1
55000.0,Dell,Core i5,6,,,Unknown/eMMC,0,Used,Kalutara,1
58000.0,Lenovo,Core i5,6,,,Unknown/eMMC,0,Used,Colombo,0
59999.0,Dell,Core i5,7,,,Unknown/eMMC,0,Used,Kalutara,1
38000.0,Lenovo,Unknown,8,,,Unknown/eMMC,0,Used,Colombo,0
284990.0,Apple,Apple M4,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
43980.0,Other,Core i5,6,16.0,,SSD,0,Used,Colombo,1
26980.0,Other,Core i5,Unknown,8.0,500.0,HDD,0,Used,Colombo,1
469000.0,Asus,Core i7,Unknown,32.0,,Unknown/eMMC,1,Used,Colombo,1
239990.0,HP,Unknown,15,,,Unknown/eMMC,0,New,Colombo,1
72500.0,Lenovo,Core i3,11,,,Unknown/eMMC,0,Used,Colombo,1
277500.0,Apple,Apple M3,Unknown,,,Unknown/eMMC,0,Used,Gampaha,0
77000.0,Other,Core i5,4,,,Unknown/eMMC,0,Used,Kandy,0
50000.0,Acer,Core i3,8,,,Unknown/eMMC,0,Used,Badulla,0
85000.0,Asus,Core i3,Unknown,8.0,,Unknown/eMMC,0,Used,Anuradhapura,0
60000.0,HP,Core i5,Unknown,12.0,,Unknown/eMMC,0,Used,Colombo,0
180000.0,Acer,Unknown,13,16.0,,Unknown/eMMC,1,Used,Hambantota,0
205000.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
20000.0,Dell,Core i3,7,,,Unknown/eMMC,0,Used,Gampaha,0
20000.0,MSI,Unknown,Unknown,,,Unknown/eMMC,0,Used,Jaffna,0
136000.0,Asus,Core i7,Unknown,20.0,,Unknown/eMMC,0,Used,Colombo,1
130000.0,Acer,Unknown,Unknown,,,Unknown/eMMC,0,New,Polonnaruwa,0
45000.0,Dell,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kurunegala,0
65000.0,HP,Unknown,Unknown,,,Unknown/eMMC,0,Used,Ampara,0
75000.0,HP,Unknown,Unknown,,,Unknown/eMMC,0,Used,Anuradhapura,0
50000.0,Other,Core i5,4,,,Unknown/eMMC,0,Used,Kurunegala,0
10000.0,Lenovo,Unknown,Unknown,,,Unknown/eMMC,0,Used,Gampaha,0
28900.0,Other,Core i5,Unknown,8.0,,Unknown/eMMC,0,Used,Colombo,1
50000.0,Other,Core i5,6,,,Unknown/eMMC,0,Used,Ampara,0
715000.0,Apple,Apple M4,Unknown,24.0,512.0,Unknown/eMMC,0,Used,Colombo,1
70000.0,Dell,Unknown,Unknown,4.0,,Unknown/eMMC,0,Used,Colombo,0
51000.0,Other,Core i3,9,,,Unknown/eMMC,0,Used,Gampaha,0
71500.0,Other,Core i5,6,16.0,,SSD,0,Used,Kandy,1
660000.0,Apple,Apple M4,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
493990.0,Apple,Unknown,Unknown,16.0,512.0,Unknown/eMMC,0,Used,Colombo,1
22000.0,Other,Core i3,6,,,Unknown/eMMC,0,Used,Batticaloa,0
89500.0,Microsoft,Core i5,11,8.0,256.0,NVMe SSD,0,Used,Gampaha,0
99500.0,HP,Unknown,Unknown,256.0,256.0,NVMe SSD,0,Used,Colombo,1
98900.0,HP,Core i5,11,8.0,256.0,NVMe SSD,0,Used,Colombo,1
21000.0,Apple,Unknown,Unknown,32.0,,Unknown/eMMC,0,Used,Matara,0
15000.0,HP,Unknown,Unknown,,,Unknown/eMMC,0,Used,Jaffna,0
68000.0,Lenovo,Core i5,10,8.0,256.0,NVMe SSD,0,Used,Gampaha,0
27000.0,Other,Core i5,4,,,Unknown/eMMC,0,Used,Kegalle,0
62000.0,Dell,Core i5,8,8.0,256.0,SSD,0,Used,Colombo,1
89000.0,Dell,Core i7,11,8.0,256.0,SSD,0,Used,Colombo,1
82000.0,Dell,Core i5,11,8.0,256.0,NVMe SSD,0,Used,Gampaha,0
32000.0,Other,Core i3,4,,,Unknown/eMMC,0,Used,Kegalle,0
100000.0,Asus,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kandy,0
205000.0,Samsung,Unknown,Unknown,5.0,256.0,Unknown/eMMC,0,Used,Colombo,1
163000.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
35000.0,Dell,Core i3,7,4.0,1024.0,Unknown/eMMC,0,Used,Kandy,0
159000.0,Samsung,Unknown,Unknown,5.0,128.0,Unknown/eMMC,0,Used,Colombo,1
131000.0,Samsung,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
69450.0,HP,Ryzen 7,Unknown,8.0,256.0,NVMe SSD,0,Used,Gampaha,1
122900.0,Samsung,Unknown,Unknown,5.0,128.0,Unknown/eMMC,0,Used,Colombo,1
100500.0,Samsung,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
126500.0,Samsung,Unknown,Unknown,5.0,256.0,Unknown/eMMC,0,Used,Colombo,1
99500.0,Samsung,Unknown,Unknown,5.0,128.0,Unknown/eMMC,0,Used,Colombo,1
74500.0,Samsung,Unknown,Unknown,4.0,128.0,Unknown/eMMC,0,Used,Colombo,1
81000.0,Samsung,Unknown,Unknown,5.0,256.0,Unknown/eMMC,0,Used,Colombo,1
48000.0,Samsung,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
43000.0,Samsung,Unknown,Unknown,4.0,,Unknown/eMMC,0,Used,Colombo,1
155450.0,HP,Core i3,13,8.0,512.0,NVMe SSD,0,Used,Galle,1
142950.0,Dell,Core i3,13,8.0,512.0,NVMe SSD,0,New,Gampaha,1
275000.0,Acer,Core i5,Unknown,16.0,,Unknown/eMMC,1,New,Colombo,1
18500.0,Other,Core i3,3,8.0,,SSD,0,Used,Gampaha,1
98900.0,HP,Core i5,11,8.0,256.0,NVMe SSD,0,Used,Colombo,1
50000.0,Other,Core i3,6,,,Unknown/eMMC,0,Used,Puttalam,0
53000.0,Acer,Unknown,Unknown,,,Unknown/eMMC,0,Used,Hambantota,0
33000.0,Other,Core i7,Unknown,8.0,,Unknown/eMMC,0,Used,Colombo,1
70000.0,Dell,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
22900.0,Other,Core i7,Unknown,8.0,500.0,HDD,0,Used,Colombo,1
250000.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,Used,Gampaha,0
26900.0,Other,Core i5,Unknown,8.0,,Unknown/eMMC,0,Used,Colombo,1
15000.0,HP,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
15900.0,Other,Core i5,Unknown,8.0,,Unknown/eMMC,0,Used,Colombo,1
70000.0,Dell,Core i5,8,,,Unknown/eMMC,0,Used,Anuradhapura,0
79900.0,HP,Core i5,8,,,Unknown/eMMC,0,Used,Hambantota,0
133990.0,Asus,Core i3,13,8.0,256.0,NVMe SSD,0,New,Colombo,1
260000.0,HP,Core i5,13,,,Unknown/eMMC,1,New,Colombo,1
176990.0,HP,Core Ultra 5,Unknown,512.0,512.0,SSD,0,New,Colombo,1
133990.0,HP,Core i3,Unknown,8.0,256.0,SSD,0,New,Colombo,1
100000.0,Apple,Unknown,Unknown,,,Unknown/eMMC,0,Used,Gampaha,0
60000.0,Other,Core i5,5,,,Unknown/eMMC,0,Used,Kurunegala,0
75000.0,Dell,Core i7,8,8.0,256.0,NVMe SSD,0,Used,Colombo,1
46000.0,Lenovo,Core i5,8,128.0,128.0,SSD,0,Used,Colombo,1
110000.0,Dell,Core i7,11,16.0,256.0,NVMe SSD,0,Used,Colombo,1
40200.0,Other,Core i3,3,,,Unknown/eMMC,1,Used,Colombo,1
70000.0,Dell,Core i5,10,,,Unknown/eMMC,0,Used,Gampaha,0
92500.0,Other,Ryzen 7,Unknown,16.0,,Unknown/eMMC,1,Used,Colombo,1
34200.0,Other,Core i5,2,,,Unknown/eMMC,1,Used,Colombo,1
31400.0,Other,Core i3,3,,,Unknown/eMMC,1,Used,Colombo,1
387990.0,Asus,Core i9,Unknown,8.0,1024.0,Unknown/eMMC,1,New,Colombo,1
29999.0,Other,Core i5,6,,,Unknown/eMMC,0,Used,Kandy,1
29999.0,Other,Core i5,6,,,Unknown/eMMC,0,Used,Kandy,1
30700.0,Other,Core i3,3,,,Unknown/eMMC,0,Used,Gampaha,1
95000.0,Dell,Core i5,11,16.0,,Unknown/eMMC,0,Used,Colombo,1
38700.0,Other,Core i7,2,,,Unknown/eMMC,1,Used,Colombo,1
119500.0,Other,Ryzen 7,Unknown,512.0,512.0,Unknown/eMMC,1,Used,Colombo,1
32700.0,Other,Core i5,6,,,Unknown/eMMC,0,Used,Anuradhapura,0
117500.0,Other,Core i7,10,32.0,512.0,SSD,0,Used,Colombo,1
151999.0,HP,Core i7,Unknown,,,Unknown/eMMC,0,Used,Trincomalee,0
79500.0,HP,Ryzen 3,Unknown,,,Unknown/eMMC,1,Used,Colombo,1
148000.0,Apple,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
150500.0,Asus,Core i7,13,,,Unknown/eMMC,0,Used,Colombo,1
120000.0,Acer,Core i5,12,,,Unknown/eMMC,0,Used,Colombo,1
120000.0,Lenovo,Core i5,13,,,Unknown/eMMC,0,Used,Colombo,1
135500.0,Lenovo,Core i5,13,,,NVMe SSD,0,Used,Colombo,1
20000.0,HP,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
150500.0,Asus,Core i7,13,,,Unknown/eMMC,0,Used,Colombo,1
135500.0,Lenovo,Core i5,13,,,Unknown/eMMC,0,Used,Colombo,1
99500.0,Acer,Core i3,14,,,Unknown/eMMC,0,Used,Colombo,1
135500.0,Lenovo,Core i5,13,,,Unknown/eMMC,0,Used,Colombo,1
150500.0,Dell,Core i7,13,,,Unknown/eMMC,0,Used,Colombo,1
128500.0,Acer,Core i7,12,,,Unknown/eMMC,0,Used,Colombo,1
85500.0,Asus,Core i3,13,,,Unknown/eMMC,0,Used,Colombo,1
35500.0,Lenovo,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
53500.0,HP,Core i5,8,,,Unknown/eMMC,0,Used,Colombo,1
135500.0,HP,Core i5,13,,,Unknown/eMMC,0,Used,Colombo,1
75500.0,HP,Core i3,12,,,Unknown/eMMC,0,Used,Colombo,1
178000.0,HP,Core Ultra 5,Unknown,512.0,512.0,SSD,0,New,Colombo,1
239990.0,HP,Unknown,15,,,Unknown/eMMC,0,New,Colombo,1
178000.0,HP,Core Ultra 5,Unknown,512.0,512.0,SSD,0,New,Colombo,1
150500.0,Asus,Core i7,13,,,Unknown/eMMC,0,Used,Colombo,1
120000.0,HP,Core i5,13,,,Unknown/eMMC,0,Used,Colombo,1
120000.0,Lenovo,Core i5,13,,,Unknown/eMMC,0,Used,Colombo,1
53500.0,HP,Core i5,8,8.0,,Unknown/eMMC,0,Used,Colombo,1
120000.0,Asus,Core i5,13,,,Unknown/eMMC,0,Used,Colombo,1
115000.0,Apple,Apple M1,Unknown,8.0,256.0,Unknown/eMMC,0,Used,Kegalle,0
50000.0,Lenovo,Core i5,7,,,Unknown/eMMC,0,Used,Colombo,1
135500.0,Asus,Core i5,13,,,Unknown/eMMC,0,Used,Colombo,1
85500.0,Asus,Core i3,13,,,Unknown/eMMC,0,Used,Colombo,1
120000.0,HP,Core i5,12,,,Unknown/eMMC,0,Used,Colombo,1
120000.0,Lenovo,Core i5,12,,,NVMe SSD,0,Used,Colombo,1
120000.0,Acer,Core i5,12,,,Unknown/eMMC,0,Used,Colombo,1
135500.0,Lenovo,Core i5,13,,,Unknown/eMMC,0,Used,Colombo,1
120000.0,Asus,Core i5,13,,,NVMe SSD,0,Used,Colombo,1
110500.0,Lenovo,Core i5,12,8.0,,Unknown/eMMC,0,Used,Colombo,1
120000.0,Lenovo,Core i5,13,,,Unknown/eMMC,0,Used,Colombo,1
25000.0,HP,Core i5,3,,,Unknown/eMMC,0,Used,Gampaha,0
55500.0,Apple,Core i5,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
50500.0,Lenovo,Core i5,7,,,Unknown/eMMC,0,Used,Colombo,1
53500.0,Dell,Core i5,8,,,Unknown/eMMC,0,Used,Colombo,1
64000.0,Apple,Unknown,9,,,Unknown/eMMC,0,Used,Colombo,0
18500.0,Other,Core i5,2,4.0,500.0,HDD,0,Used,Gampaha,1
120000.0,HP,Core i5,13,8.0,,Unknown/eMMC,0,Used,Colombo,1
120000.0,HP,Core i5,12,,,NVMe SSD,0,Used,Colombo,1
135500.0,HP,Core i5,13,,,Unknown/eMMC,0,Used,Colombo,1
88900.0,HP,Core i5,10,256.0,256.0,NVMe SSD,0,Used,Colombo,1
57000.0,Dell,Core i5,Unknown,256.0,256.0,NVMe SSD,0,Used,Ratnapura,1
206990.0,Asus,Unknown,Unknown,8.0,512.0,Unknown/eMMC,0,New,Colombo,1
135500.0,HP,Core i5,13,,,Unknown/eMMC,0,Used,Colombo,1
99500.0,Acer,Core i3,14,,,Unknown/eMMC,0,Used,Colombo,1
75500.0,HP,Core i3,12,,,Unknown/eMMC,0,Used,Colombo,1
64500.0,Dell,Core i7,8,,,Unknown/eMMC,0,Used,Colombo,1
21999.0,Samsung,Unknown,Unknown,,,Unknown/eMMC,0,Used,Trincomalee,0
50000.0,Apple,Unknown,Unknown,,,Unknown/eMMC,0,Used,Galle,0
98000.0,Other,Core i7,6,32.0,,NVMe SSD,0,Used,Gampaha,0
346000.0,Acer,Ryzen 7,Unknown,,,Unknown/eMMC,1,New,Colombo,1
39950.0,Other,Core i5,6,8.0,500.0,HDD,0,Used,Gampaha,1
160000.0,Apple,Apple M2,Unknown,128.0,128.0,Unknown/eMMC,0,Used,Kalutara,0
120000.0,HP,Core i5,12,,,Unknown/eMMC,0,Used,Colombo,1
55500.0,Apple,Core i5,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
20000.0,Dell,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
48500.0,Lenovo,Core i5,6,,,Unknown/eMMC,0,Used,Colombo,1
57500.0,HP,Core i3,11,,,Unknown/eMMC,0,Used,Colombo,1
57500.0,HP,Core i3,11,,,Unknown/eMMC,0,Used,Colombo,1
57500.0,HP,Core i3,11,,,Unknown/eMMC,0,Used,Colombo,1
399000.0,MSI,Unknown,15,16.0,,Unknown/eMMC,1,New,Colombo,1
57500.0,Dell,Core i3,11,,,Unknown/eMMC,0,Used,Colombo,1
389000.0,Lenovo,Core i7,13,,,Unknown/eMMC,1,New,Colombo,1
75000.0,Dell,Core i5,11,,,Unknown/eMMC,0,Used,Colombo,1
49500.0,Lenovo,Core i3,10,,,Unknown/eMMC,0,Used,Colombo,1
140000.0,Other,Core i5,Unknown,,,Unknown/eMMC,0,Used,Kandy,0
56500.0,HP,Core i5,8,,,Unknown/eMMC,0,Used,Colombo,1
180000.0,Lenovo,Unknown,14,,,Unknown/eMMC,0,Used,Colombo,0
339990.0,HP,Ryzen 7,15,,,Unknown/eMMC,1,New,Colombo,1
179990.0,HP,Core Ultra 5,14,,,Unknown/eMMC,0,New,Colombo,1
43990.0,Other,Unknown,Unknown,4.0,128.0,Unknown/eMMC,0,Used,Polonnaruwa,1
125900.0,Other,Ryzen 5,Unknown,8.0,256.0,NVMe SSD,0,New,Colombo,1
99900.0,Other,Ryzen 5,Unknown,3400.0,256.0,NVMe SSD,0,New,Colombo,1
144900.0,Dell,Core i3,14,8.0,512.0,Unknown/eMMC,0,New,Colombo,1
110000.0,Other,Core i5,10,8.0,128.0,NVMe SSD,0,Used,Colombo,1
148500.0,Lenovo,Ryzen 5,Unknown,8.0,,Unknown/eMMC,0,New,Colombo,1
399000.0,MSI,Unknown,15,16.0,,Unknown/eMMC,1,New,Colombo,1
40000.0,HP,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
289000.0,Acer,Core i5,13,,,Unknown/eMMC,1,New,Colombo,1
36990.0,Other,Core i5,4,,,Unknown/eMMC,0,Used,Colombo,1
95000.0,HP,Core i5,13,,,Unknown/eMMC,0,Used,Kandy,0
148500.0,Dell,Core i3,14,512.0,512.0,NVMe SSD,0,New,Colombo,1
399000.0,Lenovo,Core i7,13,,,Unknown/eMMC,1,New,Colombo,1
